EDR3_source_id,starID,RA,Dec,Gmag,rawstarID,RefID,FilterID,IntrPol,p,e_p,evpa,e_evpa,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo
123890260094849536,666,50.8958354911684,30.545176159817153,11.063093,1,3,52,0,0.0115,0.001,80.0,2.0,284.79602,283.16812,286.3344,284.99753,282.98294,286.49133
123891256527257088,667,50.96720412494845,30.58531907201563,11.415523,2,3,52,0,0.0078,0.0009,82.0,3.0,276.52893,274.7359,278.10156,276.45972,274.75256,278.52963
123999730221048320,671,51.45879641529591,30.93167377713109,9.110842,6,3,52,0,0.0138,0.0009,-70.0,2.0,291.38187,289.87967,293.04276,291.34787,289.72498,292.9796
124037732091640704,208,51.981037650712835,31.434048640060986,15.0465975,55,0,0,0,0.0218,0.0032,-81.0,4.0,1329.6296,1274.6564,1393.4916,1328.0236,1277.4646,1379.3478
124041992699197696,209,51.87156783594118,31.492644919831093,15.06467,56,0,0,0,0.0231,0.0036,-78.0,4.0,1134.8242,1090.5118,1177.9265,1155.137,1116.8378,1206.5334
124413765068914432,186,52.06994791475621,31.51570306674635,14.291371,33,0,0,0,0.0351,0.0063,-57.0,5.0,426.73584,422.58572,430.76453,427.42807,423.1707,431.03702
124415173818185472,211,52.156936612412046,31.579381311947284,15.5025215,58,0,0,0,0.0437,0.0057,-53.0,4.0,877.7389,850.9197,908.1125,864.2409,836.41705,896.84247
124415654854523776,187,52.073633426999436,31.57503393844434,15.168446,34,0,0,0,0.0226,0.0036,-73.0,5.0,865.47375,828.9304,911.8031,865.2447,821.96936,910.4604
124423420155390976,190,52.28520339411366,31.718539045902727,13.24965,37,0,0,0,0.0118,0.0029,-85.0,7.0,419.51318,415.7022,422.72028,419.58176,416.79056,423.02432
124429536188794368,210,51.8494613521808,31.575281300244455,13.256244,57,0,0,0,0.0269,0.0019,-81.0,2.0,1559.8655,1513.8108,1603.4254,1542.4967,1492.1237,1602.4879
124430219086983424,168,51.92226289560399,31.64596226135055,10.12157,15,0,0,0,0.0253,0.0016,-87.0,2.0,377.0641,375.26852,379.364,376.39764,374.2076,378.47406
124439736734509824,678,51.975954057689,31.821706829241364,11.898015,13,3,52,0,0.02,0.0009,-79.0,1.0,890.0114,875.20575,907.40405,879.83105,866.1969,898.6844
127114543583090176,7531,40.86301884320913,27.707098597675948,4.6149535,6777,4,0,0,0.0038,0.00098,-38.5,7.3,195.42238,175.17386,217.96754,188.83266,170.7573,210.94724
132922438878995968,48729,39.61357023705313,30.814907743243797,7.2067585,nan,74,20,0,3e-05,8e-06,56.2,7.2,34.526154,34.497738,34.571667,34.5205,34.48786,34.552414
136610338318092544,47622,42.36522948636459,32.8532214561861,16.061234,nan,62,4,0,0.005235,0.002734,-59.3,18.0,68.90404,68.68341,69.16692,68.93154,68.676636,69.18843
140803905729730688,8038,41.047907028734635,35.11489225802519,7.224861,7284,4,0,0,0.0,0.002,0.0,90.0,207.91054,206.37091,209.41933,207.85849,205.77315,209.92874
143652710294349696,8352,44.69043695121501,39.662542006966284,4.6480665,7598,4,0,0,0.0005,0.0012,-49.0,50.2,95.33856,94.39812,96.112526,95.08438,94.07092,95.92906
144130516816579200,48742,67.57532736919829,19.84041406012967,6.9827037,nan,74,20,0,9e-06,1e-05,-22.3,24.3,50.18701,49.941174,50.415707,50.174866,49.863213,50.41182
144786577364287104,48744,69.05823675251195,21.536357766359902,7.4254136,nan,74,20,0,2.3e-05,1.2e-05,19.6,13.5,33.85655,33.828957,33.880997,33.855236,33.820526,33.887226
145146736141501184,48480,69.52738707306533,22.62372807880641,9.8432045,PPM93644,70,2,0,0.025499,0.000287,60.6,0.3,279.3124,277.91342,280.63306,279.4457,277.83435,280.8631
145184914105608704,260,68.6895362103947,22.692189032328844,6.707887,nan,1,3,0,0.0026,0.0008,54.0,9.4,134.58888,134.11607,135.03943,134.6089,134.07404,135.11607
145185876179202432,258,68.63828323307783,22.71030479464438,8.738214,nan,1,3,0,0.004,0.0015,nan,11.9,126.91709,126.07387,127.88266,127.16106,126.13016,128.10626
145227760700173568,261,68.82173637148654,23.044882719940937,8.699103,nan,1,3,0,0.0008,0.0003,nan,11.9,44.93485,44.891968,44.976788,44.939533,44.908543,44.9766
145373377272257664,48741,66.06128542553917,21.736042245626578,7.0066395,nan,74,20,0,2.5e-05,1e-05,-52.6,10.9,43.03409,43.00592,43.067986,43.023926,42.984818,43.063343
145498859038429312,246,67.050630498639,22.332710693536157,8.743171,nan,1,3,0,0.0071,0.0005,50.0,2.0,169.46246,162.99324,177.52835,171.46669,165.36441,176.88553
145674574739951872,238,66.34285323849276,22.29367359328652,4.167236,nan,1,3,0,0.0032,0.0006,-53.0,5.5,47.761127,47.401684,48.119083,47.796074,47.44954,48.16888
145727729255780736,240,66.57745017375387,22.813375430212513,4.228601,nan,1,3,0,0.0005,0.0011,nan,53.2,45.908237,45.570587,46.28599,45.815254,45.415432,46.200413
145869325736739712,254,67.89923107006449,22.844904439556203,7.4814267,nan,1,3,0,0.0006,0.0005,nan,32.0,95.4468,93.30488,97.09161,95.566,93.769905,97.96511
146045174580727552,540,67.86052409692549,23.486805155167847,19.721445,29,2,0,0,0.0176,0.0018,76.0,3.0,1742.9037,1193.9302,2479.9958,962.04156,847.7793,1098.787
146063492616811776,554,68.46663340909058,23.72227592193122,17.595037,43,2,0,0,0.0327,0.0016,51.0,1.4,1042.523,926.9144,1167.7041,1066.4275,968.8516,1190.7855
146100115802055168,243,66.82270498473629,22.9962662935208,5.497208,nan,1,3,0,0.0022,0.0002,25.0,2.6,125.25053,123.99163,126.94713,nan,nan,nan
146107266922944128,241,66.69232507982034,23.033157685781163,8.862077,nan,1,3,0,0.0011,0.0006,nan,19.1,119.31172,119.06117,119.54005,119.34001,119.12222,119.56333
146125889903821056,247,67.13265459621361,23.162167589301045,8.883905,nan,1,3,0,0.0283,0.0015,65.0,1.5,250.35162,249.20465,251.30638,250.54001,249.53152,251.50392
146189764657138944,239,66.46330577967144,23.562720624588223,8.839878,nan,1,3,0,0.0021,0.0006,45.0,8.7,112.71894,112.48122,112.96904,112.62089,112.385216,112.877884
146197766178478592,242,66.79946648691583,23.512970374718115,8.667243,nan,1,3,0,0.0009,0.0008,nan,34.1,110.68214,110.43806,110.96422,110.5791,110.31943,110.859726
146239551916619904,48474,67.59357965676887,23.588858434147564,7.0447345,HD28482,70,3,0,0.020096,0.000313,55.9,0.4,272.2052,270.51218,274.26324,271.84576,270.1275,273.70792
146255941511802752,529,67.53853997198118,23.772307373798544,17.832859,18,2,0,0,0.0175,0.0007,45.0,1.1,1351.949,1050.624,1629.7444,1022.1383,858.5216,1399.3394
146282291135216256,535,67.8091990884452,24.005203922420772,18.225433,24,2,0,0,0.0207,0.0011,61.0,1.5,1635.1344,1301.4968,2072.002,1387.8496,1195.5065,1676.0177
146283326223247488,534,67.77625071927103,24.024524552902,13.521544,23,2,0,0,0.0364,0.0007,59.0,0.6,1800.2208,1727.0637,1883.068,1779.9535,1716.4286,1834.0725
146288372808929152,542,67.89065740157204,24.022119227057768,17.679836,31,2,0,0,0.0199,0.0013,70.0,1.9,1116.34,993.5419,1297.5947,1116.331,975.5146,1273.0808
146409701341019008,48491,70.68330488225433,22.60536037002149,10.617926,BD+22741,70,2,0,0.022296,0.000395,61.8,0.5,469.08737,465.7757,472.90445,468.80017,465.30206,472.1443
146424299933806336,281,70.42790281898056,22.622850556264588,9.184073,nan,1,3,0,0.0016,0.001,nan,22.8,86.55055,86.39981,86.71938,86.60534,86.43561,86.75169
146425678619163392,279,70.3495334120782,22.67678758301675,9.631367,nan,1,3,0,0.0191,0.0011,50.0,1.7,1015.72736,952.1425,1091.9128,956.6113,898.13916,1017.5588
146458526528879488,48485,69.80643622871466,22.652238097936195,8.511852,PPM93660,70,2,0,0.021299,0.000192,53.9,0.3,750.0615,739.6303,762.0412,750.9937,733.99585,765.2127
146460107076846592,48483,69.75097176133274,22.670475116748147,10.470984,BD+22723,70,2,0,0.022003,0.000578,59.8,0.8,507.45395,503.70334,511.80176,507.4164,503.35843,512.0271
146461859423498240,48484,69.77781282573247,22.71205118494046,9.753916,PPM93658,70,2,0,0.023102,0.000287,56.2,0.4,759.6694,742.29517,774.6669,754.5126,741.76074,766.54395
146483849657244928,7005,70.56126220749623,22.956827136792597,4.3216267,6251,4,0,0,0.00155,0.001,-22.8,17.9,122.0148,116.96116,127.82081,nan,nan,nan
146515941651926912,287,70.97500102191887,22.944342950409627,6.905698,nan,1,3,0,0.0021,0.0009,nan,14.0,121.68479,121.00289,122.44596,121.8457,121.04802,122.554985
146554695141049600,296,71.68999444289656,23.33089918594897,9.058685,nan,1,3,0,0.0044,0.0008,73.0,5.3,156.48225,152.21927,161.47215,157.45265,153.33849,162.4461
146669495322321024,265,69.50175802703534,22.989936794431706,9.448003,nan,1,3,0,0.0006,0.0006,nan,37.8,111.3466,111.13963,111.55795,111.28588,111.09782,111.504524
146677879098433152,270,69.71422712830996,23.149732324476236,7.3807282,nan,1,3,0,0.0005,0.0008,nan,48.9,43.34364,43.29491,43.381546,43.33175,43.29619,43.366302
146698078328904064,453,70.02471340594731,23.304375059885764,9.18166,nan,1,3,0,0.0027,0.001,nan,11.7,60.175156,60.12544,60.21657,60.19691,60.14913,60.252243
146740207663868032,262,69.12192707014619,23.34062116551096,5.919667,nan,1,3,0,0.0008,0.0003,nan,11.9,43.481163,43.30477,43.7104,43.53748,43.28618,43.77372
146780236758907264,48478,69.41219996333496,23.782292460793645,9.750188,PPM93641,70,6,0,0.010897,0.000285,71.1,0.7,179.34503,178.75305,179.88864,179.39478,178.87395,180.0083
146821331005982336,275,70.20474448193156,23.809406701382763,8.684428,nan,1,3,0,0.0015,0.0013,nan,33.3,62.749977,62.6397,62.845387,62.7432,62.674294,62.81595
146841775050361472,285,70.80738729305786,24.08883165134901,6.02485,nan,1,3,0,0.0009,0.0006,nan,24.7,53.11382,53.02459,53.19482,53.118126,53.039696,53.205067
146848750077282816,283,70.51701233245076,24.01072456314577,7.0869217,nan,1,3,0,0.0005,0.0008,nan,48.9,98.59763,98.37326,98.90714,98.56135,98.38455,98.830284
146870809029212032,276,70.24526797858873,23.939764347448875,9.238435,nan,1,3,0,0.0329,0.0009,44.0,0.8,520.103,508.81076,530.03296,516.5534,503.79053,530.2078
146907092912873600,416,70.5604138296056,24.307919169214756,10.796843,nan,1,0,0,0.0133,0.0003,41.0,0.6,216.82233,215.9385,217.66335,217.0374,216.19936,217.6988
146921111686142464,415,70.13600341960658,24.44197623217907,9.813048,nan,1,0,0,0.0411,0.0006,30.0,0.4,390.59518,387.3047,393.65167,391.07526,387.66083,394.52402
146951348256485376,295,71.59452179980616,23.675088163028644,7.836456,nan,1,3,0,0.0105,0.0008,58.0,2.2,246.05444,244.67514,247.51976,246.00533,244.84845,247.00728
146953066243274240,48495,71.42698955944151,23.627914942681986,6.2999415,HD30122,70,2,0,0.012202,0.000189,60.9,0.4,256.85794,254.38293,258.70428,256.6857,254.87193,258.85364
147041645648655488,452,71.62628179577254,24.166595728195414,11.297615,nan,1,0,0,0.021,0.0005,44.0,0.7,375.2204,371.49326,378.64056,375.35538,371.0328,379.43814
147052022289786368,48500,71.86558831410316,24.354844412084987,9.712382,PPM93771,70,2,0,0.012203,0.000503,50.1,1.2,382.73627,377.38858,387.86325,381.38318,375.81384,386.70895
147082258859463680,451,72.74383630708212,24.278494395307884,10.650775,nan,1,0,0,0.0116,0.0004,51.0,1.0,260.43463,241.61755,281.24796,260.97012,245.018,276.8471
147111567716180096,450,72.65586697073012,24.466894637820868,11.739673,nan,1,0,0,0.011,0.0008,57.0,2.1,1272.0996,1243.5382,1302.6492,1266.2925,1231.4883,1299.8403
147169944911537664,303,72.14884400320614,24.74297927364983,8.161878,nan,1,3,0,0.0011,0.0008,nan,27.5,118.45294,117.973816,118.952225,118.37869,117.96387,118.82254
147194924441319296,448,72.19544628750138,24.839625938259157,9.697213,nan,1,0,0,0.0192,0.0002,30.0,0.3,204.96332,203.26027,206.5546,205.12167,203.45499,206.49384
147213719217929856,288,71.0931225507532,24.08227464392989,8.074996,nan,1,3,0,0.0005,0.0006,nan,42.9,66.30061,66.19314,66.4055,66.31031,66.18211,66.41849
147248216395196672,289,71.3258246022885,24.410117034255105,8.943404,nan,1,3,0,0.0059,0.0012,88.0,6.0,160.59297,160.16579,161.05524,160.5376,159.98549,160.99748
147308616520354688,48490,70.67163874194132,24.688188492508043,9.850687,PPM93713,70,6,0,0.027704,0.0002,43.8,0.2,245.26973,242.45978,247.33618,244.25117,242.4374,246.2872
147395207355888640,10291,72.05936802655518,25.19555186955059,10.696577,nan,6,3,0,0.0416,0.0003,29.6,0.2,383.79208,381.36682,387.22867,383.7741,381.36426,386.53702
147544362980758912,48479,69.44277900927909,24.045981925539298,9.55526,PPM93642,70,6,0,0.016201,0.000292,71.2,0.5,238.07802,236.82825,239.14334,237.93445,236.85855,239.26918
147550925690841472,567,69.02771916286054,23.972694436509183,13.01596,56,2,0,0,0.0385,0.0013,49.0,1.0,1707.6296,1671.377,1765.3611,1678.8351,1638.1492,1726.9797
147560443338209536,571,69.1161588264737,24.147125658804175,11.428954,60,2,0,0,0.0435,0.0016,58.0,1.1,713.1967,700.62317,725.2282,715.9237,705.8216,728.77094
147560958734270720,572,69.173906338432,24.19607910686669,15.132998,61,2,0,0,0.0226,0.0004,60.0,0.5,489.0693,481.09317,500.1855,492.1164,484.4544,501.42307
147580509425444352,560,68.73423881283867,24.095342650044476,12.772859,49,2,0,0,0.0283,0.0007,51.0,0.7,225.10797,224.47559,225.73576,225.31435,224.71721,226.06558
147583739240877440,557,68.52751690461527,23.96124756503947,11.55842,46,2,0,0,0.0211,0.0011,49.0,1.5,580.7596,570.929,590.83386,580.75183,572.8995,589.69916
147591401462516352,558,68.55555811916209,24.085460945851068,13.304753,47,2,0,0,0.0225,0.0008,57.0,1.0,336.0063,334.2638,337.4592,336.76633,334.75565,338.5425
147604385147390464,563,68.78207742775321,24.160058314242704,12.664574,52,2,0,0,0.0304,0.003,56.0,2.8,726.074,715.4576,735.52295,725.20557,714.8185,735.6943
147610020144483328,574,69.22217699854463,24.282696474368436,12.846701,63,2,0,0,0.054,0.0018,52.0,1.0,406.20502,397.43365,418.9189,410.93402,402.07144,421.42877
147615144041658624,569,69.04466277895109,24.38063940952074,11.851656,58,2,0,0,0.028,0.0011,41.0,1.1,322.6064,320.54803,324.35114,322.0675,320.27908,323.47287
147617961540254976,48475,68.70916974878709,24.2444322946876,8.822311,HD28975,70,6,0,0.0321,0.000208,58.7,0.2,186.7521,185.93112,187.56432,186.95589,186.18024,187.63324
147618270777894784,565,68.83515351914757,24.238128988254005,11.236946,54,2,0,0,0.044,0.0013,57.0,0.8,830.652,809.439,846.5683,822.9817,806.4897,843.6655
147618438280381952,564,68.82898129312073,24.260365429511765,12.431875,53,2,0,0,0.0437,0.0013,57.0,0.9,828.51025,806.00085,850.44666,837.672,808.98175,857.9573
147623184220474624,562,68.76560999040387,24.347151744042566,12.031382,51,2,0,0,0.0303,0.0009,50.0,0.9,197.93726,195.32794,201.31458,197.88753,195.11617,201.68274
147624313795648000,561,68.74230302016072,24.391681942758833,12.844167,50,2,0,0,0.0389,0.0014,48.0,1.0,588.9689,584.0662,594.5247,588.02356,582.58765,593.49274
147627204309820288,568,69.03642440613288,24.418981667502692,11.919039,57,2,0,0,0.036,0.001,40.0,0.8,986.9284,973.8602,1003.8556,987.31305,973.6956,1001.6837
147629914433000960,566,68.88418215393256,24.451850717148567,12.563909,55,2,0,0,0.0431,0.0013,38.0,0.9,445.70978,414.95215,485.92755,431.16464,402.08127,464.55356
147668088102341376,48481,69.54081827322611,24.55361570370333,8.836244,HD29334,70,6,0,0.016895,0.0002,44.3,0.3,178.44377,177.93044,178.99013,178.42389,177.86452,179.01009
147708843048068992,573,69.18296402800154,24.434777411331464,11.331383,62,2,0,0,0.0348,0.001,43.0,0.8,967.5036,948.27997,992.59814,970.99225,947.82324,992.33655
147785293465813760,256,68.37047207973036,24.279233289247927,7.719244,nan,1,3,0,0.0004,0.0004,17.0,37.8,103.02755,102.75426,103.343414,102.99746,102.77309,103.251945
147817346806243328,556,68.50920338440105,24.53077762614412,11.91137,45,2,0,0,0.0211,0.0011,49.0,1.5,238.04584,237.18251,239.13408,238.0996,236.97414,239.18993
147824459272222720,559,68.62875975418446,24.648989731827886,19.09783,48,2,0,0,0.0239,0.0013,53.0,1.6,3117.7366,2104.137,4437.303,2803.6233,2372.2012,3588.5522
147829377010114944,555,68.47914418035461,24.570011117820304,17.519407,44,2,0,0,0.0353,0.0007,52.0,0.6,2127.9482,1716.8572,2887.6667,1992.6416,1633.216,2493.363
147833568898198400,549,68.26700006780281,24.675799082962246,12.917729,38,2,0,0,0.0098,0.0008,10.0,2.3,444.29572,441.3886,448.10846,445.97504,442.45142,449.52484
147871291595039232,541,67.8816382859156,24.661732144821467,11.436205,30,2,0,0,0.0357,0.0007,74.0,0.6,911.44556,884.8954,935.2556,920.955,894.11316,953.02686
147871463394148224,537,67.8178498090385,24.670234938612257,19.521671,26,2,0,0,0.0163,0.0014,86.0,2.5,2043.5825,1211.7094,3923.3323,2294.5808,1937.0845,2789.7104
147877613787162240,533,67.77520874897513,24.843387963321337,19.700748,22,2,0,0,0.0211,0.0013,76.0,1.8,1205.2039,825.00714,1709.2545,1379.9498,1194.722,1548.7854
147877785585837952,538,67.83613881213869,24.80357030639567,13.696935,27,2,0,0,0.023,0.0017,77.0,2.1,2525.149,2399.6357,2650.0242,2566.6672,2430.438,2699.289
147881294574718336,546,68.1389957322064,24.690179072631413,13.068553,35,2,0,0,0.0087,0.0009,45.0,3.0,364.77292,362.56177,366.8653,365.54782,363.9102,367.68137
147883871555079552,550,68.29635291407644,24.819135796742636,16.935493,39,2,0,0,0.05,0.0037,45.0,2.1,4324.9004,3211.7188,5831.538,3880.402,2978.3806,5184.316
147890739207390464,552,68.36604630818373,24.923068326898665,11.156475,41,2,0,0,0.0285,0.0007,53.0,0.7,578.2597,570.4037,585.23,573.8103,565.5794,582.766
147899642674996096,544,68.0217398296603,24.92924830890124,10.769228,33,2,0,0,0.0195,0.0003,66.0,0.4,636.3683,628.8011,645.50366,635.9949,627.34015,643.4833
147901051424263168,545,68.09200301493716,24.95769506782287,11.39903,34,2,0,0,0.0243,0.0009,64.0,1.1,378.55072,375.21854,381.4821,379.21933,376.52432,382.588
147906716485291904,548,68.20958211308924,25.00437575382922,11.030834,37,2,0,0,0.0219,0.0006,48.0,0.8,300.71072,288.2427,316.1662,298.2399,286.17538,310.92294
147943932378201216,10288,69.00873658838924,25.087023910347828,10.686192,nan,6,3,0,0.0295,0.0002,40.2,0.2,343.43506,341.7989,345.62213,343.56006,341.64423,345.5139
147963689227865600,387,69.35438906234467,25.24916259959382,10.459385,nan,1,51,0,0.0005,0.0004,nan,30.6,117.76327,117.4963,117.98788,117.770775,117.508736,118.00479
147971351449967872,388,69.16239213641187,25.285202402125215,10.622381,nan,1,51,0,0.0009,0.0006,nan,24.7,114.92173,114.73284,115.06433,114.88843,114.613976,115.11513
148064741217507456,413,70.48814286737856,24.823268798591968,9.814013,nan,1,0,0,0.0062,0.0002,34.0,0.9,131.79202,131.43083,132.1919,131.81764,131.4752,132.12265
148081611849014528,412,70.08753948137726,25.052000059303193,9.473171,nan,1,0,0,0.0066,0.0002,46.0,0.9,139.26715,138.84079,139.64845,139.22127,138.83984,139.6222
148144799407843200,272,69.84654335401946,25.2182298410236,6.171467,nan,1,3,0,0.0012,0.0005,nan,13.5,118.37044,117.93155,118.847374,118.203026,117.663666,118.62226
148148338460493568,386,69.7237787129948,25.230473658770386,10.691974,nan,1,0,0,0.0455,0.0003,48.0,0.2,286.08282,284.5379,287.9876,285.80847,284.29907,287.04636
148183866430358016,410,70.03893677888877,25.592118997170843,10.089663,nan,1,51,0,0.0021,0.0012,nan,20.3,44.336773,44.27049,44.404984,44.339928,44.27253,44.42717
148232760338667008,10290,71.42973031491275,25.7159345818636,9.762179,nan,6,5,0,0.0153,0.0002,28.2,0.5,149.93971,149.59163,150.32729,149.87129,149.48686,150.25934
148248806336442624,293,71.55031236173353,26.035323673621754,7.610125,nan,1,3,0,0.0443,0.0006,24.0,0.4,168.86243,168.205,169.71202,168.92346,168.10722,169.62029
148254441333464576,408,71.17624870143912,25.935879333688302,9.959335,nan,1,0,0,0.0601,0.0002,33.0,0.1,107.14423,106.929726,107.36246,107.091064,106.904915,107.25312
148274984161340032,48489,70.58304705998566,25.863402885568323,10.429626,BD+25724,70,6,0,0.050897,0.000397,39.8,0.2,274.15875,269.06903,278.60715,273.63318,268.6404,278.3804
148290038022339584,409,70.35302920546695,25.91340620895235,9.831219,nan,1,50,0,0.0657,0.0012,51.0,0.5,340.95065,330.86063,351.0371,337.10568,328.07996,347.7082
148324363400945792,284,70.77092461804553,26.24299186212923,8.04438,nan,1,3,0,0.0419,0.0007,26.0,0.5,229.17358,227.92917,230.31422,229.20197,228.14618,230.2632
148330754312319616,407,71.10735905844645,26.380473714461612,10.501066,nan,1,0,0,0.0261,0.0011,24.0,1.2,158.82954,157.00323,160.45189,159.3603,157.70744,161.01779
